speaker_id,tag,n_rows
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,following along,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,following instructions,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fond and slower,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fond exhaustion,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fond sigh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fond tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fond whisper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fondly amused,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fondly chuckling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fondly giggling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fondly laughing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fondly wicked,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,footsteps,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,footsteps fading,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,footsteps implied in rhythm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,footsteps starting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced casual,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced casualness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced cheerful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced enthusiasm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced lightness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced optimism,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forced steady,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forceful shout,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forceful sigh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forcefully controlled,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forcefully quiet,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forcing cheer through gritted teeth,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forcing cheerfulness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forcing out each word,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,forcing steadiness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,formal challenge,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,formal clarity,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,formal delivery,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,formal pronunciation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"formal, clipped words",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"formal, louder",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,formally intoning,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fragile hope,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic bargaining,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic clicking,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic desperation creeping in,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic excitement,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic muttering,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic pacing in voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic pleading,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic rambling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic realization,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic reassurance,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic rush,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic rushing words,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic rustling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic screaming,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic shriek,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic squeak,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic squeal,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic stuttering,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantic tempo,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically cheerful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically fast,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically faster,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically high,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically hopeful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically rapid,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically rummaging,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically scrolling phone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically searching,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically shouting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically urgent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frantically writing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,french accent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent again, louder",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent again, more subtle",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, admiringly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, aristocratic tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, bitterly nostalgic",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, broken",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, building intensity",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, businesslike",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, calculating tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, calling after",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, cheerfully",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, chuckling darkly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, continuing",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, controlled anger",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, cultured tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, cynically",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, dangerously quiet",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, dangerously soft",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, decisively",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, defeated",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, defensive",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, defensive tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, deflating slightly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, dignified",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, diplomatically",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, dramatically",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, dryly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, eagerly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, earnestly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, emotionally",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, enthusiastically",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, excited",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, excitedly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, exhausted",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, forcefully",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, furiously",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, gently",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, grandly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, haughty tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, heatedly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, icy tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, icy whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, imperious tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, imperiously",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, innocently",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, intrigued",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, irritated",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, jokingly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, laughing",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, laughing genuinely",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, laughing heartily",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, melancholy tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, mock offense",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, mocking",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, more intensely",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, more measured",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, more naturally",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, mysteriously",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, offended",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, passionately",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, pompous",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, proud declaration",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, proudly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, quiet intensity",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, quietly broken",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, quietly defensive",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, rising anger",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, sarcastically",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, scoffing",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, sharp laugh",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, sharply",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, shouting",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, silkily",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, sneering",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, solemnly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, struggling",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, suddenly fierce",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, suddenly sharp",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, surprised",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, surprisingly touched",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, suspicious tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, thoughtful hum",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, thoughtful murmur",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, thoughtfully",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, thundering",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, thunderously",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, trembling with anger",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, trembling with fury",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, trying again",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, uncomfortable",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, voice rising defensively",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, voice rising with passion",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, voice trembling with rage",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, warmly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, weary",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, wry amusement",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"french accent, wryly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frenzied excitement,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frenzied tempo,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frenzied whisper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,friendly laugh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,friendly now,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,friendly suggestion,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frightened shout,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frightened squeak,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,from distance,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"from distance, gleeful",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"from distance, shaky",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,from doorway,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,from the doorway,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"from the water, breathless",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frozen,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frozen silence,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frozen tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated and fast,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated breath,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated confusion,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated groaning,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated growling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated grumble,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated mutter,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated screech,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated tears,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated wail,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustrated with self,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,frustration creeping back,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,full brazilian accent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"fully normal voice, laughing",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fully transformed growl,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fumbling for words,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,fumbling with words,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furious groan,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furious growl,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furious rumble,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furious scream,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furious snort,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furious tempo,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,furiously fast,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gagging,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining desperate energy,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining energy throughout,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining enthusiasm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining momentum with each word,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining slight steadiness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining speed and emotion,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining speed with desperation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining steadiness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining strength briefly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining strength then crumbling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gaining volume,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping again,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping between laughs,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping in awe,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping quickly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping revelation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping slightly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping wheeze,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping with anticipation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping with excitement,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasping with wonder,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasps delightedly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasps softly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gasps suddenly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gathering items,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gathering papers,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,generous tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,generously warm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle admission,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle and flowing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle and slow,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle as poison,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle bark,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but clear,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but direct,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but menacing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but resolute,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but resolved,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but serious,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but shaky,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but uncertain,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle but worried,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle coaching tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle concern,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle confession,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle confusion,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle contradiction,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle curiosity,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle drone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle enthusiasm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle explanation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle firmness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle gasp,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle giggle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle happiness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle humor,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle interruption,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle laugh through tears,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle laugh-cry,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle moan,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle mocking,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle neigh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle pace,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle persistence,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle persuasion,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle probing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle prod,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle rattling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle recognition,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle restraint,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle ribbing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle sincerity,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle snore,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle sobbing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle splash,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle stammer,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle teaching rhythm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle tears,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle tinkling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle tinkling voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle trembling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle triumph,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle tsk,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle vibrato,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle warning tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle weeping,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle whimper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle whine,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle wonder,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentle yet terrible,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"gentle, dreamy",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentler but firm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentler but thrilled,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentler pace,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentler voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"gentler, almost pitying",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"gentler, curious",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gentling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently amused,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently appreciative,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently bright,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently but firmly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently certain,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently clarifying,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently coaxing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently cooing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently corrective,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently curious,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently excited,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently exhausted,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently insistent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently persuasive,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently realistic,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently reassuring,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently stern,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently surprised,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently urgent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently warning,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,gently weeping,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine appreciation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine chuckle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine concern,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine curiosity,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine howl,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine interest,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine interest creeping in,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine joy,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine laughter breaking through,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine pride,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,genuine surprise,1
